img_name,img_class,img_bbox,seg_class,seg_obj,bbox_label
2009_004138,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['164', '50', '210', '137']]",,,['tvmonitor']
2010_003999,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['449', '280', '344', '196']]",,,['dog']
2010_000697,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[['132', '12', '281', '150'], ['305', '158', '275', '124'], ['409', '299', '288', '54'], ['500', '401', '333', '177'], ['494', '427', '212', '155'], ['81', '45', '333', '239'], ['410', '3', '333', '273']]",,,"['person', 'person', 'person', 'person', 'person', 'bottle', 'diningtable']"
2009_004746,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['225', '30', '382', '46']]",,,['chair']
2009_004749,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['485', '369', '348', '1'], ['331', '164', '375', '1']]",,,"['bottle', 'bottle']"
2008_006295,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[['161', '32', '337', '198'], ['296', '236', '337', '375'], ['49', '188', '224', '329'], ['223', '134', '436', '375'], ['252', '115', '448', '375'], ['428', '251', '500', '375'], ['431', '11', '500', '275'], ['10', '104', '63', '267'], ['31', '1', '142', '246'], ['1', '298', '352', '375']]",,,"['tvmonitor', 'bottle', 'person', 'person', 'person', 'person', 'pottedplant', 'pottedplant', 'pottedplant', 'diningtable']"
2010_004785,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['433', '83', '309', '91'], ['123', '1', '163', '84'], ['60', '1', '84', '45'], ['51', '33', '84', '44'], ['123', '94', '79', '52'], ['96', '63', '77', '52']]",,,"['car', 'car', 'car', 'person', 'car', 'car']"
2011_002406,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '338', '42']]",,,['bicycle']
2008_003908,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['47', '137', '357', '500'], ['165', '37', '346', '369'], ['341', '262', '374', '360']]",,,"['person', 'person', 'chair']"
2008_007617,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[['271', '126', '460', '300'], ['432', '206', '487', '299'], ['238', '121', '365', '263'], ['23', '146', '188', '375'], ['1', '235', '49', '375'], ['94', '239', '500', '375']]",,,"['person', 'chair', 'person', 'person', 'chair', 'diningtable']"
2008_002328,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[['18', '105', '142', '288'], ['90', '86', '268', '375'], ['247', '77', '441', '353'], ['304', '267', '430', '375'], ['1', '200', '329', '375'], ['1', '255', '235', '375']]",,,"['person', 'person', 'person', 'chair', 'chair', 'tvmonitor']"
2010_006643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['145', '49', '327', '72'], ['223', '132', '327', '82']]",,,"['person', 'person']"
2008_003766,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['32', '127', '232', '500']]",,,['person']
2011_000497,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['421', '110', '333', '122']]",,,['person']
2009_001083,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['162', '129', '163', '127'], ['361', '319', '214', '163'], ['379', '347', '213', '169'], ['92', '27', '202', '124'], ['500', '381', '216', '112'], ['320', '92', '294', '72']]",,,"['person', 'car', 'car', 'bus', 'bus', 'bus']"
2012_000187,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['323', '40', '500', '5']]",,,['person']
2008_005151,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['16', '19', '333', '500'], ['27', '1', '199', '319']]",,,"['person', 'person']"
2008_003423,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '40', '500', '275']]",,,['aeroplane']
2011_006587,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['237', '7', '494', '38']]",,,['person']
2010_006243,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['300', '259', '264', '177'], ['171', '120', '278', '180']]",,,"['person', 'person']"
2008_000729,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['4', '4', '295', '200'], ['1', '1', '320', '240']]",,,"['person', 'person']"
2010_000262,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['134', '69', '327', '262'], ['100', '26', '191', '84'], ['231', '183', '162', '82'], ['283', '221', '251', '99'], ['210', '86', '371', '28'], ['19', '1', '199', '98'], ['336', '318', '95', '73']]",,,"['dog', 'motorbike', 'person', 'person', 'person', 'motorbike', 'person']"
2008_008772,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['131', '161', '446', '297']]",,,['sofa']
2009_000934,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['450', '296', '287', '168'], ['317', '177', '288', '172'], ['174', '59', '286', '160'], ['261', '227', '232', '153'], ['416', '360', '235', '136'], ['149', '108', '226', '140']]",,,"['horse', 'horse', 'horse', 'person', 'person', 'person']"
2008_003414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['35', '84', '369', '462'], ['348', '284', '399', '422'], ['412', '302', '470', '372']]",,,"['train', 'person', 'train']"
2012_000693,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['434', '248', '354', '73']]",,,['person']
2008_002575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['86', '67', '486', '375']]",,,['person']
2010_004691,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '212', '350', '11'], ['500', '2', '375', '157']]",,,"['cat', 'cat']"
2010_000475,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['481', '231', '282', '4'], ['348', '4', '280', '7']]",,,"['dog', 'dog']"
2011_003726,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['318', '187', '327', '44']]",,,['person']
2011_002419,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['352', '1', '375', '1']]",,,['dog']
2012_002993,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['293', '1', '375', '62']]",,,['person']
2008_000268,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['325', '136', '491', '334'], ['170', '22', '388', '316'], ['1', '1', '216', '317']]",,,"['dog', 'person', 'person']"
2012_000750,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '126', '375', '22']]",,,['person']
2012_000845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['427', '137', '362', '49']]",,,['person']
2011_002789,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '215', '447', '61']]",,,['person']
2010_003603,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['227', '38', '500', '344'], ['176', '145', '450', '414'], ['224', '42', '500', '160']]",,,"['bicycle', 'bottle', 'person']"
2008_000650,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['16', '1', '293', '240']]",,,['person']
2012_002694,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['338', '183', '205', '37'], ['176', '87', '375', '131']]",,,"['person', 'person']"
2009_000602,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['487', '22', '260', '14'], ['116', '50', '133', '9'], ['500', '436', '123', '1']]",,,"['motorbike', 'motorbike', 'car']"
2010_004387,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['207', '63', '400', '244'], ['259', '1', '400', '44'], ['267', '130', '175', '1']]",,,"['dog', 'person', 'chair']"
2007_008396,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['10', '79', '355', '286'], ['205', '2', '500', '344']]",,,"['person', 'person']"
2008_008619,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['261', '199', '500', '333'], ['17', '25', '181', '333'], ['303', '29', '445', '333'], ['121', '244', '254', '333']]",,,"['bicycle', 'person', 'person', 'bicycle']"
2009_003078,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[['119', '15', '192', '111'], ['318', '153', '375', '149'], ['467', '314', '367', '132'], ['328', '259', '168', '109'], ['222', '83', '310', '119'], ['387', '139', '375', '165']]",,,"['tvmonitor', 'chair', 'chair', 'chair', 'chair', 'diningtable']"
2012_000229,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['290', '204', '333', '82']]",,,['person']
2008_002760,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['24', '55', '131', '353']]",,,['person']
2008_004720,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[['246', '84', '327', '169'], ['171', '86', '251', '186'], ['319', '113', '500', '375']]",,,"['tvmonitor', 'tvmonitor', 'chair']"
2011_002683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['474', '333', '318', '67'], ['157', '24', '318', '105']]",,,"['person', 'person']"
2011_001873,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['483', '228', '315', '144']]",,,['bird']
2009_003947,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['497', '13', '225', '110']]",,,['aeroplane']
2009_003899,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['208', '84', '372', '31']]",,,['bottle']
2011_006927,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['466', '336', '333', '192'], ['324', '249', '333', '116'], ['214', '92', '333', '11'], ['80', '1', '333', '141']]",,,"['person', 'person', 'person', 'person']"
2008_000899,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['3', '1', '351', '500']]",,,['person']
2009_000464,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '195', '375', '1'], ['200', '31', '375', '263'], ['187', '153', '290', '218'], ['134', '95', '276', '211'], ['186', '173', '307', '256'], ['116', '67', '375', '275']]",,,"['person', 'person', 'person', 'person', 'bottle', 'pottedplant']"
2010_003861,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['497', '429', '219', '183'], ['500', '357', '302', '111'], ['375', '38', '226', '159'], ['361', '1', '316', '119'], ['405', '380', '122', '64']]",,,"['cat', 'chair', 'person', 'sofa', 'pottedplant']"
2008_004246,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['181', '1', '500', '375'], ['1', '1', '257', '352']]",,,"['person', 'person']"
2012_000587,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['209', '62', '234', '77'], ['486', '336', '250', '49']]",,,"['person', 'person']"
2010_003526,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['284', '2', '375', '156'], ['339', '115', '375', '130']]",,,"['person', 'bird']"
2009_003118,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['457', '20', '334', '1']]",,,['cat']
2010_003385,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['488', '1', '314', '1']]",,,['car']
2009_001949,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['488', '7', '273', '210']]",,,['boat']
2012_004186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['187', '5', '456', '86']]",,,['person']
2009_004999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['265', '1', '500', '20']]",,,['cat']
2012_002444,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['252', '39', '500', '3']]",,,['person']
2012_002498,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['288', '1', '375', '67']]",,,['person']
2008_002954,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['56', '77', '238', '461'], ['155', '287', '279', '389']]",,,"['person', 'tvmonitor']"
2009_003253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['211', '11', '487', '139'], ['339', '212', '353', '109'], ['375', '187', '487', '184']]",,,"['chair', 'chair', 'diningtable']"
2009_000151,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['333', '231', '248', '189']]",,,['bird']
2009_004404,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['235', '81', '252', '140'], ['294', '180', '431', '268'], ['213', '155', '441', '330'], ['214', '102', '367', '251'], ['333', '238', '500', '369']]",,,"['pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'chair']"
2012_002519,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['185', '113', '342', '104']]",,,['person']
2009_001589,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '163', '250', '24']]",,,['dog']
2011_004747,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['382', '275', '204', '25']]",,,['person']
2012_000539,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['275', '82', '500', '56']]",,,['person']
2011_001058,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[['214', '186', '59', '35'], ['112', '96', '92', '75'], ['38', '18', '103', '87'], ['210', '1', '333', '90'], ['423', '278', '275', '56'], ['500', '409', '321', '24'], ['254', '212', '333', '256'], ['500', '42', '333', '248']]",,,"['tvmonitor', 'tvmonitor', 'tvmonitor', 'person', 'person', 'person', 'bottle', 'diningtable']"
2012_001904,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['346', '1', '404', '1']]",,,['person']
2009_002371,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['438', '58', '317', '53']]",,,['bicycle']
2011_004343,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['283', '162', '290', '68']]",,,['person']
2008_002069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '80', '301', '375'], ['178', '64', '500', '375'], ['28', '98', '70', '132']]",,,"['person', 'person', 'tvmonitor']"
2009_003122,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['341', '118', '262', '13'], ['465', '370', '176', '62']]",,,"['dog', 'dog']"
2008_007320,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['275', '110', '430', '261'], ['35', '121', '281', '244'], ['5', '8', '189', '133']]",,,"['dog', 'dog', 'dog']"
2008_001495,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['7', '8', '495', '237']]",,,['bird']
2010_006493,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['239', '40', '427', '103']]",,,['person']
2010_002086,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['403', '112', '332', '3'], ['500', '3', '333', '1']]",,,"['cat', 'chair']"
2008_008220,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['402', '136', '467', '227']]",,,['pottedplant']
2011_000465,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['278', '95', '391', '271'], ['103', '73', '259', '177'], ['17', '6', '228', '198']]",,,"['bicycle', 'bus', 'bus']"
2010_006715,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['230', '163', '294', '122']]",,,['person']
2010_004178,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['216', '177', '90', '62'], ['298', '247', '102', '66'], ['333', '292', '103', '68']]",,,"['cow', 'cow', 'cow']"
2007_003329,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['11', '15', '284', '495']]",,,['person']
2010_002946,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['435', '395', '333', '213'], ['499', '461', '333', '242'], ['496', '458', '328', '220'], ['474', '57', '280', '58'], ['232', '1', '298', '55']]",,,"['person', 'person', 'person', 'train', 'train']"
2011_003150,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['500', '321', '368', '184']]",,,['chair']
2008_007325,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['328', '123', '500', '259'], ['141', '127', '323', '239'], ['57', '127', '246', '269'], ['28', '103', '96', '308'], ['69', '124', '181', '191']]",,,"['motorbike', 'motorbike', 'motorbike', 'person', 'person']"
2011_005903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['245', '191', '225', '37']]",,,['person']
2009_002536,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['259', '209', '203', '144']]",,,['bird']
2010_000541,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['394', '37', '323', '17']]",,,['aeroplane']
2010_003892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['245', '226', '130', '97'], ['377', '347', '135', '100'], ['483', '389', '91', '30'], ['233', '192', '84', '46'], ['174', '27', '164', '52'], ['271', '251', '130', '97']]",,,"['person', 'person', 'person', 'tvmonitor', 'tvmonitor', 'person']"
2012_001056,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['419', '110', '334', '27']]",,,['person']
2011_006293,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['460', '396', '263', '155'], ['131', '46', '269', '174']]",,,"['person', 'person']"
2010_002822,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['220', '128', '420', '187'], ['241', '118', '321', '132']]",,,"['horse', 'person']"
2010_004545,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['309', '120', '252', '61'], ['259', '238', '78', '35'], ['442', '300', '266', '116']]",,,"['tvmonitor', 'bottle', 'cat']"
2012_000127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['140', '99', '187', '86'], ['296', '178', '272', '57'], ['500', '477', '199', '116']]",,,"['person', 'person', 'person']"
2011_005299,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['250', '112', '276', '92'], ['500', '339', '291', '96']]",,,"['person', 'person']"
2009_005282,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['307', '42', '493', '124']]",,,['bird']
2011_001739,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['499', '2', '364', '93']]",,,['sofa']
2012_002863,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['480', '79', '334', '63']]",,,['person']
2012_002911,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['487', '253', '333', '10']]",,,['person']
2010_000449,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['120', '57', '221', '139'], ['203', '192', '162', '136'], ['231', '170', '202', '38'], ['310', '219', '334', '50'], ['414', '262', '375', '15']]",,,"['tvmonitor', 'bottle', 'person', 'person', 'person']"
2008_005553,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['154', '1', '375', '500'], ['8', '1', '83', '216'], ['294', '1', '375', '215']]",,,"['bicycle', 'person', 'person']"
2010_000307,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['390', '208', '225', '59'], ['380', '66', '249', '114']]",,,"['sheep', 'sheep']"
2011_007143,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['139', '32', '263', '124'], ['500', '350', '333', '117']]",,,"['person', 'person']"
2009_003725,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['436', '396', '288', '191'], ['388', '335', '288', '206'], ['435', '385', '193', '142'], ['382', '336', '205', '158'], ['211', '183', '293', '254'], ['120', '89', '295', '242'], ['64', '33', '297', '246'], ['266', '130', '293', '262'], ['387', '241', '290', '255'], ['469', '368', '289', '240']]",,,"['horse', 'horse', 'person', 'person', 'person', 'person', 'person', 'car', 'car', 'car']"
2008_007156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['105', '137', '411', '283']]",,,['boat']
2008_007914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['143', '39', '500', '295']]",,,['cat']
2011_004892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['423', '151', '375', '140']]",,,['person']
2012_001720,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['180', '57', '330', '95'], ['444', '403', '240', '137'], ['327', '301', '233', '144']]",,,"['person', 'person', 'person']"
2010_003343,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['264', '68', '232', '122'], ['500', '325', '298', '129']]",,,"['sheep', 'sheep']"
2010_000785,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['486', '124', '375', '1']]",,,['dog']
2010_004380,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[['334', '1', '500', '279'], ['295', '52', '287', '165'], ['263', '86', '180', '94']]",,,"['diningtable', 'diningtable', 'diningtable']"
2008_008423,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['244', '224', '279', '263']]",,,['bird']
2009_003156,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['304', '70', '487', '162'], ['114', '1', '265', '206'], ['334', '1', '500', '108']]",,,"['dog', 'sofa', 'sofa']"
